"meth.variation","V1"
0.00974046816581003,"cg22471075"
0.00973987479980066,"cg12156287"
0.00973866730281732,"cg24213669"
0.00973860507160882,"cg22507154"
0.00973800032721295,"cg01695532"
0.00973785778364121,"cg15245556"
0.00973198299740546,"cg17884856"
0.00973143380008411,"cg17638213"
0.00972774890890012,"cg14027288"
0.00972363923680587,"cg27387030"
0.00972288790754068,"cg10667338"
0.00972258049205019,"cg25456020"
0.00972170690049009,"cg26651782"
0.00972096260981963,"cg19684190"
0.00971999533826747,"cg12541534"
0.00971765928307312,"cg08631502"
0.00971505604714372,"cg02151632"
0.00971423067417619,"cg26834418"
0.0097116004750593,"cg27514038"
0.00970995343102297,"cg01353941"
